	Text	Privacy
2720	This is a joyful tweet.  Games  at Pondo today... hopefully get 2 dub's	1
2721	This is a fearful tweet. rock chalk it up ohio states going down!!	1
2722	This is a fearful tweet. Open source isn't the biggest deal to me, although I like it. The biggest deal is security and privacy. 	1
2723	This is a disgusted tweet. a $1 more to put cheese on your scrambled eggs # first world problems 	1
2724	This is a disgusted tweet. I'm in my own zone. Yuup! 	1
2725	This is a joyful tweet. what happens at SMC stays at SMC ;) 	1
2726	This is a disgusted tweet. I need to find one first 	1
2727	This is a joyful tweet.  I  know you guys have stuff to say # lets go  # bringthe DM s 	1
2728	This is a joyful tweet. so much on my mind, and way to much time to think about it all.	1
2729	This is a disgusted tweet. Show me what u got MIA.	1
2730	This is a joyful tweet. Success!! Straight from Bon Appetit	1
2731	This is a angry tweet. I have a random urge to play video games	1
2732	This is a disgusted tweet. you sit on a throne of lies	1
2733	This is a angry tweet. Someone snapchat me! Jodaannn 	1
2734	This is a joyful tweet. And buy you just about anything! 	1
2735	This is a fearful tweet. Finland's hockey team is gonna be stacked in Sochi	1
2736	This is a joyful tweet.  With  my best Frannnnnn!  	1
2737	This is a joyful tweet.   so funny!! I laughed so hard! # hill ar io us  	1
2738	This is a fearful tweet. @Wiggys_WORLD15 The wolves ain't worried about sheep! 	1
2739	This is a disgusted tweet. Mmm cookies are good. If you know what I mean. 	1
2740	This is a joyful tweet. @avendevon @lupedaniels Down in two minutes flat!!! YOLO! 	1
2741	This is a fearful tweet. So close...but yet so far 	1
2742	This is a fearful tweet. Thank you laugh tracks for letting me know when I'm supposed to laugh.	1
2743	This is a disgusted tweet.  10 pm  RedBulls are the best ones.....	1
2744	This is a surprised tweet. If the actual Chicago fire Burned this slowly, then how did it get so out of hand? # chicago fire festival 	1
2745	This is a disgusted tweet. When the whole squad is beyoncé	1
2746	This is a joyful tweet. All I needed was that one chance to show you what I do, and look at what I did.  	1
2747	This is a joyful tweet. @taniyaaG im bring myself into the 21st century. doing big things!	1
2748	This is a fearful tweet. Finally getting around to editing videos! Should hopefully start uploading soon. # You Tube  # Optic Zen  # Editing Grind ,m	1
2749	This is a fearful tweet. what is truth to you	1
2750	This is a disgusted tweet. @GlRLTHINGS I swear he's cute, hold on . . .  	1
2751	This is a surprised tweet. really ? by the way your smile is pretty 	1
2752	This is a disgusted tweet. The best possible use of a baseball field 	1
2753	This is a joyful tweet. These candles smell nice	1
2754	This is a joyful tweet. haha yoga queen  	1
2755	This is a surprised tweet. This is great. # Royals 	1
2756	This is a joyful tweet.  finished  my run right as it started raining # succces  # 4 miles ,	1
2757	This is a disgusted tweet. Most girls' body goals vs my body goals  	1
2758	This is a fearful tweet. Anybody want to tell me who Cory Monteith is...? 	1
2759	This is a sad tweet. Cant decide which selfie to use as my avi	1
2760	This is a fearful tweet. Change is valuable when the oppressed become tyrants	1
2761	This is a disgusted tweet. I'm on point	1
2762	This is a joyful tweet.  @ JoshMPeoples   @MJSnowSnow @MikePeeps3 I'm just saying that could really help get Reach some lights. Also the walls upon walls is good # … 	1
2763	This is a fearful tweet. I forgot how much i love cross country meets! 	1
2764	This is a angry tweet. Floppy birds always getting me heated! 	1
2765	"This is a fearful tweet. @tonysantiago20 "" How about you guys get in the car with us."" - words of Scott Brazil."	1
2766	This is a angry tweet. Games today have been canceled due to rain, same schedule tomorrow 	1
2767	This is a disgusted tweet. When you are waiting so long in your car for your friends you see someone walk in finish their meal and then walk out...	1
2768	This is a joyful tweet. I have the best friends! # so blessed  # much love yall  	1
2769	This is a joyful tweet. Road Rally today, it was awesome ! 	1
2770	This is a fearful tweet.  please  report back when convenient. 	1
2771	This is a disgusted tweet. Is a baby bobcat called... A bobkitten? 	1
2772	This is a surprised tweet. When I come home late and try to be quite, loud thing happen to me.	1
2773	This is a joyful tweet. feeling pleasure or satisfaction over something regarded as highly honorable or creditable to oneself.	1
2774	This is a surprised tweet. At the crime scene lol # team ra mod 	1
2775	This is a joyful tweet. Finally got some new furniture! 	1
2776	This is a joyful tweet. Reviewing all that I need to get done before the weekend.	1
2777	This is a surprised tweet. Any good gossip from the KC startup crawl?	1
2778	This is a joyful tweet. I think sledding tomorrow would be much more important	1
2779	This is a fearful tweet.  No  sports practice and i dont know what to do # oh well 	1
2780	This is a fearful tweet. Lies always lead to trouble. 	1
2781	This is a fearful tweet. The good befriend themselves.	1
2782	This is a disgusted tweet.  let 's  go cyclones... # iowa pride  	1
2783	This is a fearful tweet. @morg44 i think i figured this thing out! Lol	1
2784	This is a fearful tweet. Why must I be a milkshake wizard!?!?# im gonna get fat  # fat kid so hard 	1
2785	This is a fearful tweet. @TheFansPodcast Before # RAW Cleveland  starts check out my # W WE  # Money In The Bank  review! # MI TB  # Raw 	1
2786	This is a joyful tweet. Lost doubles 9-8 (4-7 but we played our hearts out so I can't be disappointed  	1
2787	This is a joyful tweet.  Ten  straight!! It's a great day to be a jayhawk  # kubball  # RCJH 	1
2788	This is a fearful tweet. Check out my latest column..	1
2789	This is a joyful tweet. Time to live on the edge	1
2790	This is a joyful tweet. Lucky Bow strikes again!!	1
2791	This is a disgusted tweet. that means you side with lilac and nick 	1
2792	This is a surprised tweet. Think I should win a medal for most bobby pins lost... # always Buying Bobby Pins  	1
2793	This is a sad tweet. Trying to figure out what I want to be for Halloween 	1
2794	This is a joyful tweet. @Athletesfollow_ RETWEET if you see your sport!	1
2795	This is a sad tweet. I'm doing nothing but playing knock-offs of Flappy Bird # no life  	1
2796	This is a joyful tweet. Relaxation feels great	1
2797	This is a fearful tweet. When you think things are to good to be true	1
2798	This is a sad tweet. Carrie can't handle the cuteness of my kittens 	1
2799	This is a fearful tweet. Loss don't stop the mid from sellin Lynch is pleased with the loss 	1
2800	This is a surprised tweet. The audacity of some people is actually unbelievable. 	1
2801	This is a fearful tweet. Sometimes we don't realize how strong we really are... until being strong is the only option we have. 	1
2802	This is a joyful tweet. You don't have a soul. You are a soul. You have a body	1
2803	This is a fearful tweet.  @ B_D_ Shaw  If only that was all it took...	1
2804	This is a joyful tweet. I'm getting so much stuff done today.	1
2805	This is a joyful tweet. Breathing in Your grace. Breathing out Your praise. 	1
2806	This is a disgusted tweet.  Straight  up from the basements 	1
2807	This is a fearful tweet. Is anyone else seeing this eclipse? 	1
2808	This is a joyful tweet. @TheFBLife RETWEET if football is your favorite sport! 	1
2809	This is a disgusted tweet. Guess who gets Ireland pens?!? 	1
2810	This is a sad tweet. Dogs In Need Of Safe Loving Homes	1
2811	This is a fearful tweet. Always in a hurry #storyofmylife	1
2812	This is a disgusted tweet. This game is intense	1
2813	"This is a joyful tweet. ""it's all success if it's what you need. Do what you like, and do it honestly."" # my inspiration "	1
2814	This is a angry tweet.  well  you didnt inform me of this...i spent nearly 20 hours of my day on a couch. you could have joined me! 	1
2815	This is a joyful tweet. Getting in the football spirit. Wohayy 	1
2816	"This is a fearful tweet. ""Never mind.  I'll do it later."" "	1
2817	This is a fearful tweet. The wind is from the north today. It's June, which means it is supposed to be howling from the south... # what ? ' 	1
2818	This is a disgusted tweet. If you don't grind, you don't shine.... It's as simple as that	1
2819	This is a angry tweet. @lsmith017 you spelled jealous wrong. 	1
2820	This is a fearful tweet. @CornellTim oh we're playing racquetball? I don't want to go then...	1
2821	This is a joyful tweet. Thank you, Reid. Keep following for 100% factual news!	1
2822	This is a joyful tweet. I love buying new things!!	1
2823	This is a joyful tweet. My oh my I'm so popular!!	1
2824	This is a fearful tweet. hahaha, oh you know...i'm getting lots done.. like always. ; 	1
2825	This is a joyful tweet. Such a boring day oh well 	1
2826	This is a surprised tweet. Hey guys! Sorry my old account got hacked! Follow this one!  	1
2827	This is a joyful tweet.  Live  life,breath air 	1
2828	This is a angry tweet. Its only 930 and I'm already laying in bed	1
2829	This is a fearful tweet. Do I know what I'm doing? No I do not...  	1
2830	This is a joyful tweet. run up run up get done up	1
2831	This is a surprised tweet. Hey you're  really good at quiz up!! # not  # keep practing  # i win 	1
2832	This is a sad tweet. Going to solo competition/ voice recital! # wish me luck  # im gonna need it 	1
2833	This is a joyful tweet. @bohanan25 Just sharing and caring	1
2834	This is a fearful tweet. Anybody have Tmobile want a galaxy s2 and five cases? Only 6 months old,netural	1
2835	This is a joyful tweet. I saw you walking across the mall today, eating an ice cream cone. Today's warm weather was good	1
2836	This is a joyful tweet.  Love  this time of year! Lake time=Sunday fun day!!!! 	1
2837	This is a sad tweet. I really don't know how to say sorry enough.	1
2838	This is a joyful tweet. i finally figured out how to use your secret santa present box thingy......a variety box )	1
2839	This is a disgusted tweet. I have one rule at my pool no fat chicks	1
2840	This is a surprised tweet. hahaha that was so funny! I was soo suprised they let me! 	1
2841	This is a angry tweet.  I 'm  trying to multitask! 	1
2842	This is a sad tweet. I feel like I lost a lot of friends this year 	1
2843	This is a fearful tweet. Just want to go hide away and find my peace of mind	1
2844	This is a sad tweet. I'm going to try this tweeting thing. # because im bored 	1
2845	This is a disgusted tweet. I wouldn't change one thing about you 	1
2846	This is a joyful tweet. Tweet with purpose	1
2847	This is a joyful tweet. I just like being with my dog...that's all	1
2848	This is a fearful tweet. Are you following me?  I'm all about the tweets!	1
2849	This is a sad tweet. this day is going by so slow. 	1
2850	This is a joyful tweet. Coffee is life. 	1
2851	This is a joyful tweet. Ready for some vollies Saturday! 	1
2852	This is a surprised tweet. sauron's bane is definitely the best combo	1
2853	This is a fearful tweet. I feel like I have been crying...	1
2854	This is a disgusted tweet.  your  I mean who does that. ; # ha ha  	1
2855	This is a fearful tweet. Don't care what your friends say because they don't know me...I can be your best friend and you be my homie. 	1
2856	This is a fearful tweet. Have you seen this sock's twin? If so, please call 281-610-3630 	1
2857	This is a sad tweet. @SayingsForGirls My best friend's problems are my problems.	1
2858	This is a surprised tweet. Alarm clock goes off.... Ya!!	1
2859	This is a joyful tweet. It's Wednesday! # BLT  	1
2860	This is a fearful tweet. storms a-brewing.	1
2861	This is a joyful tweet. Practice is optional today right? 	1
2862	This is a angry tweet. If you mess with the bull, you get the horns 	1
2863	This is a fearful tweet. I'm not evil... my attitude is deliciously funny... just to nobody but me.... # thats not myna me 	1
